Invoice,Date,StockCode,CustomerID,Country,Quantity,Price,ReturnValue
C552805,2011-05-11,22326,14149,United Kingdom,-6,2.95,17.7
C552805,2011-05-11,21361,14149,United Kingdom,-2,12.75,25.5
C552805,2011-05-11,21363,14149,United Kingdom,-3,4.95,14.85
C552805,2011-05-11,22668,14149,United Kingdom,-5,2.95,14.75
C552805,2011-05-11,21090,14149,United Kingdom,-12,0.39,4.68
C552841,2011-05-11,22839,15827,United Kingdom,-1,14.95,14.95
C552841,2011-05-11,22838,15827,United Kingdom,-1,14.95,14.95
C552841,2011-05-11,22840,15827,United Kingdom,-1,7.95,7.95
C552841,2011-05-11,22841,15827,United Kingdom,-2,7.95,15.9
C552841,2011-05-11,22842,15827,United Kingdom,-2,6.75,13.5
C552841,2011-05-11,22843,15827,United Kingdom,-2,6.75,13.5
C552849,2011-05-11,85123A,14367,United Kingdom,-12,2.95,35.4
C552849,2011-05-11,22804,14367,United Kingdom,-6,2.95,17.7
C552849,2011-05-11,21733,14367,United Kingdom,-3,2.95,8.85
C552856,2011-05-11,22423,14288,United Kingdom,-1,12.75,12.75
C552858,2011-05-11,22180,14180,United Kingdom,-1,9.95,9.95
C552858,2011-05-11,22770,14180,United Kingdom,-1,14.95,14.95
C552858,2011-05-11,22848,14180,United Kingdom,-1,16.95,16.95
C552889,2011-05-12,20725,14606,United Kingdom,-1,1.65,1.65
C552919,2011-05-12,21558,13282,United Kingdom,-1,2.55,2.55
C552936,2011-05-12,22501,13113,United Kingdom,-6,8.5,51.0
C552944,2011-05-12,21246,17811,United Kingdom,-1,4.95,4.95
C553020,2011-05-12,22801,12921,United Kingdom,-2,3.75,7.5
C553023,2011-05-12,22062,13952,United Kingdom,-6,0.83,4.98
C553024,2011-05-12,23190,13136,United Kingdom,-1,1.65,1.65
C553025,2011-05-12,23203,13971,United Kingdom,-10,2.08,20.8
C553025,2011-05-12,22766,13971,United Kingdom,-1,2.95,2.95
C553025,2011-05-12,22722,13971,United Kingdom,-2,3.95,7.9
C553025,2011-05-12,22666,13971,United Kingdom,-1,2.95,2.95
C553025,2011-05-12,22547,13971,United Kingdom,-2,0.42,0.84
C553026,2011-05-12,37370,15249,United Kingdom,-1,1.25,1.25
C553026,2011-05-12,21868,15249,United Kingdom,-1,1.25,1.25
C553026,2011-05-12,22925,15249,United Kingdom,-1,5.95,5.95
C553027,2011-05-12,21314,13741,United Kingdom,-1,2.1,2.1
C553028,2011-05-12,22156,15194,United Kingdom,-2,0.85,1.7
C553028,2011-05-12,21314,15194,United Kingdom,-2,2.1,4.2
C553029,2011-05-12,20821,14201,United Kingdom,-6,4.95,29.7
C553030,2011-05-12,22149,18142,United Kingdom,-1,2.1,2.1
C553031,2011-05-12,22301,13908,United Kingdom,-1,2.55,2.55
C553031,2011-05-12,22300,13908,United Kingdom,-1,2.55,2.55
C553031,2011-05-12,21533,13908,United Kingdom,-3,4.95,14.85
C553031,2011-05-12,21240,13908,United Kingdom,-3,0.85,2.55
C553032,2011-05-12,22891,13320,United Kingdom,-3,4.25,12.75
C553032,2011-05-12,22631,13320,United Kingdom,-3,1.95,5.85
C553032,2011-05-12,22148,13320,United Kingdom,-12,1.95,23.4
C553033,2011-05-12,22840,13883,United Kingdom,-2,7.95,15.9
C553033,2011-05-12,22982,13883,United Kingdom,-12,1.25,15.0
C553033,2011-05-12,21216,13883,United Kingdom,-1,4.95,4.95
C553033,2011-05-12,21156,13883,United Kingdom,-8,1.95,15.6
C553033,2011-05-12,22995,13883,United Kingdom,-24,0.42,10.08
C553150,2011-05-13,82482,17841,United Kingdom,-1,2.55,2.55
C553150,2011-05-13,22676,17841,United Kingdom,-1,1.25,1.25
C553150,2011-05-13,22677,17841,United Kingdom,-1,1.25,1.25
C553150,2011-05-13,23182,17841,United Kingdom,-1,0.83,0.83
C553222,2011-05-16,47566,13662,United Kingdom,-1,4.95,4.95
C553222,2011-05-16,23201,13662,United Kingdom,-1,2.08,2.08
C553230,2011-05-16,20821,14201,United Kingdom,-6,4.95,29.7
C553397,2011-05-16,22863,17841,United Kingdom,-1,2.95,2.95
C553409,2011-05-17,22978,18136,United Kingdom,-6,3.75,22.5
C553424,2011-05-17,21238,17811,United Kingdom,-1,0.85,0.85
C553478,2011-05-17,22847,17677,United Kingdom,-1,16.95,16.95
C553478,2011-05-17,23172,17677,United Kingdom,-1,1.65,1.65
C553478,2011-05-17,23082,17677,United Kingdom,-1,3.75,3.75
C553479,2011-05-17,23174,13098,United Kingdom,-2,4.15,8.3
C553479,2011-05-17,22699,13098,United Kingdom,-1,2.95,2.95
C553483,2011-05-17,84800L,17527,United Kingdom,-24,1.69,40.56
C553486,2011-05-17,71459,17423,United Kingdom,-24,0.72,17.28
C553502,2011-05-17,23082,17677,United Kingdom,-5,3.75,18.75
C553508,2011-05-17,84950,14000,United Kingdom,-3,0.65,1.95
C553510,2011-05-17,23112,14342,United Kingdom,-3,6.65,19.95
C553512,2011-05-17,22890,15005,United Kingdom,-1,9.95,9.95
C553512,2011-05-17,84688,15005,United Kingdom,-1,4.25,4.25
C553512,2011-05-17,22997,15005,United Kingdom,-1,0.42,0.42
C553514,2011-05-17,22283,17700,United Kingdom,-2,7.95,15.9
C553516,2011-05-17,22776,14911,Ireland,-2,9.95,19.9
C553516,2011-05-17,21658,14911,Ireland,-1,3.95,3.95
C553517,2011-05-17,21713,14209,United Kingdom,-3,2.1,6.3
C553518,2011-05-17,22487,16642,United Kingdom,-1,8.5,8.5
C553519,2011-05-17,22138,18218,United Kingdom,-2,4.95,9.9
C553529,2011-05-17,22838,18118,United Kingdom,-1,14.95,14.95
C553530,2011-05-17,72802A,13777,United Kingdom,-1,3.81,3.81
C553530,2011-05-17,35004B,13777,United Kingdom,-1,4.65,4.65
C553530,2011-05-17,22646,13777,United Kingdom,-5,1.24,6.2
C553533,2011-05-17,22770,17612,United Kingdom,-1,14.95,14.95
C553533,2011-05-17,22167,17612,United Kingdom,-1,9.95,9.95
C553533,2011-05-17,21088,17612,United Kingdom,-12,0.19,2.28
C553532,2011-05-17,90076,14911,Ireland,-1,2.55,2.55
C553532,2011-05-17,23158,14911,Ireland,-12,2.08,24.96
C553534,2011-05-17,21467,14849,United Kingdom,-1,3.75,3.75
C553536,2011-05-17,23173,14051,United Kingdom,-2,8.15,16.3
C553557,2011-05-17,21746,13266,United Kingdom,-1,1.25,1.25
C553557,2011-05-17,85132A,13266,United Kingdom,-1,1.95,1.95
C553558,2011-05-17,21452,14112,United Kingdom,-6,2.95,17.7
C553561,2011-05-17,22502,15596,United Kingdom,-1,5.95,5.95
C553561,2011-05-17,21843,15596,United Kingdom,-1,10.95,10.95
C553562,2011-05-17,23199,13534,United Kingdom,-1,2.08,2.08
C553563,2011-05-17,23112,14342,United Kingdom,-6,6.65,39.9
C553564,2011-05-17,22826,17581,United Kingdom,-1,195.0,195.0
C553568,2011-05-18,82482,13650,United Kingdom,-2,2.55,5.1
C553568,2011-05-18,22423,13650,United Kingdom,-2,10.95,21.9
C553569,2011-05-18,22796,16116,United Kingdom,-2,9.95,19.9
C553656,2011-05-18,22607,17389,United Kingdom,-1,8.5,8.5
C553656,2011-05-18,22606,17389,United Kingdom,-1,12.75,12.75
C553667,2011-05-18,22507,14755,United Kingdom,-1,4.95,4.95
C553667,2011-05-18,84816,14755,United Kingdom,-1,39.95,39.95
C553687,2011-05-18,22241,15311,United Kingdom,-1,1.06,1.06
C553687,2011-05-18,75049L,15311,United Kingdom,-3,0.85,2.55
C553687,2011-05-18,22646,15311,United Kingdom,-1,1.25,1.25
C553687,2011-05-18,85099B,15311,United Kingdom,-1,1.79,1.79
C553687,2011-05-18,22778,15311,United Kingdom,-2,3.39,6.78
C553748,2011-05-19,21658,16676,United Kingdom,-2,3.95,7.9
C553748,2011-05-19,22191,16676,United Kingdom,-1,8.5,8.5
C553748,2011-05-19,22194,16676,United Kingdom,-2,8.5,17.0
C553763,2011-05-19,23112,15081,United Kingdom,-1,7.5,7.5
C553763,2011-05-19,22487,15081,United Kingdom,-1,9.95,9.95
C553780,2011-05-19,22725,15730,United Kingdom,-2,3.75,7.5
C553780,2011-05-19,21870,15730,United Kingdom,-2,1.25,2.5
C553780,2011-05-19,21871,15730,United Kingdom,-2,1.25,2.5
C553801,2011-05-19,22236,17526,United Kingdom,-24,10.95,262.8
C553840,2011-05-19,22423,12471,Germany,-2,10.95,21.9
C553851,2011-05-19,21539,15811,United Kingdom,-1,4.95,4.95
C553851,2011-05-19,21531,15811,United Kingdom,-1,2.55,2.55
C553851,2011-05-19,21535,15811,United Kingdom,-2,2.55,5.1
C553854,2011-05-19,22053,0,United Kingdom,-1,1.25,1.25
C553854,2011-05-19,21703,0,United Kingdom,-1,0.42,0.42
C553854,2011-05-19,22891,0,United Kingdom,-1,4.25,4.25
C553862,2011-05-19,84945,0,United Kingdom,-1,10.76,10.76
C553866,2011-05-19,79337,14620,United Kingdom,-6,0.38,2.28
C553866,2011-05-19,62043B,14620,United Kingdom,-1,0.83,0.83
C553866,2011-05-19,37370,14620,United Kingdom,-3,1.25,3.75
C553866,2011-05-19,21845,14620,United Kingdom,-16,0.79,12.64
C553875,2011-05-19,23184,15660,United Kingdom,-8,4.95,39.6
C553877,2011-05-19,22960,13319,United Kingdom,-2,4.25,8.5
C553877,2011-05-19,21533,13319,United Kingdom,-1,4.95,4.95
C553880,2011-05-19,23155,13762,United Kingdom,-96,0.72,69.12
C553880,2011-05-19,22464,13762,United Kingdom,-72,1.45,104.4
C553880,2011-05-19,22055,13762,United Kingdom,-8,1.65,13.2
C553880,2011-05-19,21232,13762,United Kingdom,-24,1.25,30.0
C553880,2011-05-19,21231,13762,United Kingdom,-24,1.25,30.0
C553880,2011-05-19,21124,13762,United Kingdom,-24,1.25,30.0
C553880,2011-05-19,21122,13762,United Kingdom,-24,1.25,30.0
C553903,2011-05-19,22847,17671,United Kingdom,-1,16.95,16.95
C553903,2011-05-19,22424,17671,United Kingdom,-8,10.95,87.6
C553904,2011-05-19,23298,13081,United Kingdom,-32,4.95,158.4
C553904,2011-05-19,22897,13081,United Kingdom,-11,1.45,15.95
C553905,2011-05-19,23064,15622,United Kingdom,-1,49.95,49.95
C553906,2011-05-19,23132,16554,United Kingdom,-2,5.75,11.5
C553906,2011-05-19,22776,16554,United Kingdom,-1,9.95,9.95
C553906,2011-05-19,21313,16554,United Kingdom,-2,0.85,1.7
C553906,2011-05-19,82482,16554,United Kingdom,-1,2.55,2.55
C553906,2011-05-19,22800,16554,United Kingdom,-1,3.75,3.75
C553906,2011-05-19,22798,16554,United Kingdom,-3,2.95,8.85
C553906,2011-05-19,22854,16554,United Kingdom,-1,4.95,4.95
C553906,2011-05-19,22342,16554,United Kingdom,-12,1.65,19.8
C553906,2011-05-19,22464,16554,United Kingdom,-1,1.65,1.65
C553906,2011-05-19,23056,16554,United Kingdom,-2,6.25,12.5
C553910,2011-05-19,22891,18168,United Kingdom,-1,4.25,4.25
C553910,2011-05-19,21537,18168,United Kingdom,-1,4.25,4.25
C553910,2011-05-19,21232,18168,United Kingdom,-1,1.25,1.25
C553910,2011-05-19,22064,18168,United Kingdom,-1,1.65,1.65
C553914,2011-05-19,85066,18109,United Kingdom,-2,12.75,25.5
C553914,2011-05-19,84279P,18109,United Kingdom,-2,3.75,7.5
C553914,2011-05-19,84279B,18109,United Kingdom,-2,3.75,7.5
C553914,2011-05-19,22487,18109,United Kingdom,-1,9.95,9.95
C553924,2011-05-20,22849,12476,Germany,-1,14.95,14.95
C553924,2011-05-20,22847,12476,Germany,-1,14.95,14.95
C553998,2011-05-20,22847,16618,United Kingdom,-1,16.95,16.95
C553999,2011-05-20,23169,13408,United Kingdom,-2,4.15,8.3
C554001,2011-05-20,22488,16818,United Kingdom,-1,1.65,1.65
C554004,2011-05-20,22138,15367,United Kingdom,-2,4.95,9.9
C554005,2011-05-20,21747,15620,United Kingdom,-12,1.25,15.0
C554006,2011-05-20,22509,13418,United Kingdom,-12,14.95,179.4
C554006,2011-05-20,22284,13418,United Kingdom,-12,1.65,19.8
C554006,2011-05-20,22508,13418,United Kingdom,-12,3.75,45.0
C554011,2011-05-20,21430,13151,United Kingdom,-2,3.75,7.5
C554012,2011-05-20,22139,15125,United Kingdom,-2,4.95,9.9
C554012,2011-05-20,22429,15125,United Kingdom,-2,4.25,8.5
C554025,2011-05-20,20795,14565,United Kingdom,-5,2.1,10.5
C554029,2011-05-20,22423,12681,France,-1,12.75,12.75
C554029,2011-05-20,22303,12681,France,-2,2.55,5.1
C554100,2011-05-22,15044D,15555,United Kingdom,-1,2.95,2.95
C554100,2011-05-22,21802,15555,United Kingdom,-1,0.42,0.42
C554100,2011-05-22,84879,15555,United Kingdom,-1,1.69,1.69
C554100,2011-05-22,71477,15555,United Kingdom,-1,3.25,3.25
C554100,2011-05-22,20725,15555,United Kingdom,-1,1.65,1.65
C554100,2011-05-22,82482,15555,United Kingdom,-1,2.55,2.55
C554100,2011-05-22,22162,15555,United Kingdom,-3,2.95,8.85
C554100,2011-05-22,22859,15555,United Kingdom,-1,1.65,1.65
C554100,2011-05-22,22858,15555,United Kingdom,-1,1.65,1.65
C554100,2011-05-22,16235,15555,United Kingdom,-1,0.21,0.21
C554136,2011-05-23,84978,14239,United Kingdom,-1,1.25,1.25
C554140,2011-05-23,85141,13004,United Kingdom,-4,3.95,15.8
C554150,2011-05-23,22763,14573,United Kingdom,-1,9.95,9.95
C554150,2011-05-23,22762,14573,United Kingdom,-1,14.95,14.95
C554150,2011-05-23,21042,14573,United Kingdom,-1,5.95,5.95
C554152,2011-05-23,22933,18257,United Kingdom,-12,2.95,35.4
C554153,2011-05-23,21534,16033,United Kingdom,-2,4.95,9.9
C554197,2011-05-23,21781,14573,United Kingdom,-1,14.95,14.95
C554203,2011-05-23,85132C,14573,United Kingdom,-1,1.95,1.95
C554210,2011-05-23,85132C,14573,United Kingdom,-1,1.95,1.95
C554266,2011-05-23,23199,12474,Germany,-2,2.08,4.16
C554266,2011-05-23,23126,12474,Germany,-1,4.95,4.95
C554266,2011-05-23,22431,12474,Germany,-1,1.95,1.95
C554266,2011-05-23,22433,12474,Germany,-1,1.95,1.95
C554266,2011-05-23,22244,12474,Germany,-5,1.95,9.75
C554273,2011-05-23,22723,13883,United Kingdom,-1,3.95,3.95
C554300,2011-05-23,82486,13455,United Kingdom,-1,8.95,8.95
C554330,2011-05-23,22072,12749,United Kingdom,-3,3.75,11.25
C554330,2011-05-23,22637,12749,United Kingdom,-2,2.55,5.1
C554330,2011-05-23,23174,12749,United Kingdom,-1,4.15,4.15
C554330,2011-05-23,23170,12749,United Kingdom,-1,1.65,1.65
C554330,2011-05-23,22767,12749,United Kingdom,-1,9.95,9.95
C554330,2011-05-23,22697,12749,United Kingdom,-1,2.95,2.95
C554330,2011-05-23,22423,12749,United Kingdom,-1,12.75,12.75
C554330,2011-05-23,21843,12749,United Kingdom,-1,10.95,10.95
C554330,2011-05-23,21735,12749,United Kingdom,-1,12.75,12.75
C554330,2011-05-23,21535,12749,United Kingdom,-1,2.55,2.55
C554330,2011-05-23,20914,12749,United Kingdom,-1,2.95,2.95
C554331,2011-05-23,22847,16523,United Kingdom,-2,14.95,29.9
C554332,2011-05-23,23167,14009,United Kingdom,-1,0.83,0.83
C554332,2011-05-23,22967,14009,United Kingdom,-3,2.95,8.85
C554333,2011-05-23,85123A,13310,United Kingdom,-3,2.95,8.85
C554333,2011-05-23,84945,13310,United Kingdom,-2,0.85,1.7
C554334,2011-05-23,22427,13089,United Kingdom,-3,5.95,17.85
C554335,2011-05-23,23002,15201,United Kingdom,-3,0.42,1.26
C554335,2011-05-23,22994,15201,United Kingdom,-1,0.42,0.42
C554335,2011-05-23,21154,15201,United Kingdom,-1,1.25,1.25
C554336,2011-05-23,23199,12474,Germany,-2,2.08,4.16
C554336,2011-05-23,23126,12474,Germany,-1,4.95,4.95
C554336,2011-05-23,22431,12474,Germany,-1,1.95,1.95
C554336,2011-05-23,22433,12474,Germany,-1,1.95,1.95
C554338,2011-05-23,20914,14038,United Kingdom,-2,2.95,5.9
C554339,2011-05-23,22625,15128,United Kingdom,-1,8.5,8.5
C554340,2011-05-23,22960,17017,United Kingdom,-3,3.75,11.25
C554340,2011-05-23,20979,17017,United Kingdom,-16,1.25,20.0
C554341,2011-05-23,22927,15630,United Kingdom,-1,5.95,5.95
C554342,2011-05-23,22728,16912,United Kingdom,-1,3.75,3.75
C554343,2011-05-23,84945,14859,United Kingdom,-2,0.85,1.7
C554344,2011-05-23,22064,14032,United Kingdom,-1,1.65,1.65
C554344,2011-05-23,22421,14032,United Kingdom,-2,0.42,0.84
C554345,2011-05-23,22729,13767,United Kingdom,-1,3.75,3.75
C554345,2011-05-23,22730,13767,United Kingdom,-2,3.75,7.5
C554346,2011-05-23,23173,18260,United Kingdom,-1,9.95,9.95
C554346,2011-05-23,23118,18260,United Kingdom,-1,7.5,7.5
C554346,2011-05-23,23111,18260,United Kingdom,-1,12.5,12.5
C554361,2011-05-24,21246,17811,United Kingdom,-1,4.95,4.95
C554373,2011-05-24,22371,16998,United Kingdom,-2,3.75,7.5
C554374,2011-05-24,22900,15128,United Kingdom,-6,3.25,19.5
C554374,2011-05-24,22666,15128,United Kingdom,-1,2.95,2.95
C554477,2011-05-24,85099B,16086,United Kingdom,-1,2.08,2.08
C554486,2011-05-24,82483,13168,United Kingdom,-1,6.95,6.95
C554486,2011-05-24,82582,13168,United Kingdom,-1,2.1,2.1
C554493,2011-05-24,84616,16818,United Kingdom,-1,29.95,29.95
C554517,2011-05-24,21232,15434,United Kingdom,-4,1.25,5.0
C554517,2011-05-24,23118,15434,United Kingdom,-2,7.5,15.0
C554517,2011-05-24,23110,15434,United Kingdom,-2,5.75,11.5
C554517,2011-05-24,23111,15434,United Kingdom,-1,12.5,12.5
C554518,2011-05-24,23168,16592,United Kingdom,-3,1.25,3.75
C554518,2011-05-24,22464,16592,United Kingdom,-3,1.65,4.95
C554519,2011-05-24,85099B,13549,United Kingdom,-1,2.08,2.08
C554521,2011-05-24,22848,14407,United Kingdom,-1,16.95,16.95
C554522,2011-05-24,22892,18223,United Kingdom,-5,1.25,6.25
C554523,2011-05-24,37449,12863,United Kingdom,-2,8.5,17.0
C554525,2011-05-24,21658,15093,United Kingdom,-1,3.95,3.95
C554527,2011-05-24,23167,15251,United Kingdom,-21,0.69,14.49
C554527,2011-05-24,23166,15251,United Kingdom,-9,1.04,9.36
C554527,2011-05-24,23165,15251,United Kingdom,-18,1.45,26.1
C554528,2011-05-24,23110,14217,United Kingdom,-4,5.75,23.0
C554529,2011-05-24,23174,14226,United Kingdom,-1,4.15,4.15
C554529,2011-05-24,23075,14226,United Kingdom,-1,4.15,4.15
C554530,2011-05-24,22502,15596,United Kingdom,-1,5.95,5.95
C554530,2011-05-24,21843,15596,United Kingdom,-1,10.95,10.95
C554531,2011-05-24,72741,12463,Belgium,-2,1.45,2.9
C554531,2011-05-24,21494,12463,Belgium,-2,1.25,2.5
C554532,2011-05-24,47566,14194,United Kingdom,-4,4.95,19.8
C554532,2011-05-24,23201,14194,United Kingdom,-1,2.08,2.08
C554532,2011-05-24,23205,14194,United Kingdom,-1,0.85,0.85
C554532,2011-05-24,23146,14194,United Kingdom,-1,3.29,3.29
C554533,2011-05-24,21260,16923,United Kingdom,-40,3.25,130.0
C554536,2011-05-24,22467,16705,United Kingdom,-1,2.1,2.1
C554537,2011-05-24,22061,16057,United Kingdom,-1,9.95,9.95
C554537,2011-05-24,21876,16057,United Kingdom,-12,1.25,15.0
C554539,2011-05-24,23111,14911,Ireland,-1,12.5,12.5
C554539,2011-05-24,85159B,14911,Ireland,-4,1.95,7.8
C554540,2011-05-24,23167,15125,United Kingdom,-3,0.69,2.07
C554540,2011-05-24,23165,15125,United Kingdom,-1,1.45,1.45
C554540,2011-05-24,23142,15125,United Kingdom,-1,9.15,9.15
C554540,2011-05-24,22847,15125,United Kingdom,-2,14.95,29.9
C554541,2011-05-24,22461,13078,United Kingdom,-3,10.95,32.85
C554558,2011-05-25,22892,13268,United Kingdom,-1,1.25,1.25
C554558,2011-05-25,21232,13268,United Kingdom,-1,1.25,1.25
C554685,2011-05-25,22487,16161,United Kingdom,-1,9.95,9.95
C554685,2011-05-25,23111,16161,United Kingdom,-1,12.5,12.5
C554685,2011-05-25,20682,16161,United Kingdom,-1,3.25,3.25
C554686,2011-05-25,23110,15729,United Kingdom,-4,5.75,23.0
C554687,2011-05-25,22776,13479,United Kingdom,-1,9.95,9.95
C554688,2011-05-25,22637,14442,Channel Islands,-1,2.55,2.55
C554688,2011-05-25,23092,14442,Channel Islands,-1,7.9,7.9
C554689,2011-05-25,22644,15027,United Kingdom,-1,1.45,1.45
C554690,2011-05-25,22846,16871,United Kingdom,-2,16.95,33.9
C554690,2011-05-25,22847,16871,United Kingdom,-1,16.95,16.95
C554692,2011-05-25,22960,12935,United Kingdom,-1,4.25,4.25
C554691,2011-05-25,22456,12921,United Kingdom,-1,4.25,4.25
C554693,2011-05-25,23203,14292,United Kingdom,-10,2.08,20.8
C554715,2011-05-26,22061,13658,United Kingdom,-1,9.95,9.95
C554715,2011-05-26,22423,13658,United Kingdom,-3,12.75,38.25
C554715,2011-05-26,21231,13658,United Kingdom,-2,1.25,2.5
C554716,2011-05-26,22662,0,United Kingdom,-1,1.65,1.65
C554716,2011-05-26,23206,0,United Kingdom,-1,1.65,1.65
C554717,2011-05-26,22423,13089,United Kingdom,-9,10.95,98.55
C554717,2011-05-26,84949,13089,United Kingdom,-12,1.45,17.4
C554781,2011-05-26,21929,14245,United Kingdom,-1,1.95,1.95
C554790,2011-05-26,22961,14911,Ireland,-4,1.45,5.8
C554793,2011-05-26,84077,12901,United Kingdom,-96,0.11,10.56
C554846,2011-05-26,22424,16700,United Kingdom,-1,12.75,12.75
C554848,2011-05-26,82484,13659,United Kingdom,-1,7.95,7.95
C554848,2011-05-26,21314,13659,United Kingdom,-1,2.1,2.1
C554848,2011-05-26,21642,13659,United Kingdom,-12,0.85,10.2
C554848,2011-05-26,85170B,13659,United Kingdom,-1,2.1,2.1
C554847,2011-05-26,22423,12909,United Kingdom,-1,12.75,12.75
C554847,2011-05-26,23298,12909,United Kingdom,-3,4.95,14.85
C554849,2011-05-26,22055,17865,United Kingdom,-1,1.45,1.45
C554849,2011-05-26,22423,17865,United Kingdom,-3,10.95,32.85
C554849,2011-05-26,21231,17865,United Kingdom,-1,1.06,1.06
C554849,2011-05-26,21232,17865,United Kingdom,-2,1.06,2.12
C554851,2011-05-27,22617,16463,United Kingdom,-1,4.95,4.95
C554856,2011-05-27,21528,17166,United Kingdom,-1,6.95,6.95
C554856,2011-05-27,21534,17166,United Kingdom,-2,4.95,9.9
C554862,2011-05-27,22784,13468,United Kingdom,-2,4.25,8.5
C554863,2011-05-27,22960,15660,United Kingdom,-1,4.25,4.25
C554863,2011-05-27,22460,15660,United Kingdom,-1,1.25,1.25
C554864,2011-05-27,22962,15122,United Kingdom,-4,0.85,3.4
C554864,2011-05-27,22960,15122,United Kingdom,-1,4.25,4.25
C554867,2011-05-27,21896,13050,United Kingdom,-2,2.1,4.2
C554867,2011-05-27,82484,13050,United Kingdom,-1,7.95,7.95
C554867,2011-05-27,21937,13050,United Kingdom,-1,2.95,2.95
C554867,2011-05-27,22666,13050,United Kingdom,-1,2.95,2.95
C554870,2011-05-27,21175,15078,United Kingdom,-3,2.55,7.65
C554871,2011-05-27,21716,18225,United Kingdom,-8,2.55,20.4
C554871,2011-05-27,84818,18225,United Kingdom,-6,2.55,15.3
C554871,2011-05-27,22960,18225,United Kingdom,-2,4.25,8.5
C554872,2011-05-27,85099B,16341,United Kingdom,-1,2.08,2.08
C554872,2011-05-27,23155,16341,United Kingdom,-2,0.83,1.66
C554872,2011-05-27,20981,16341,United Kingdom,-2,0.85,1.7
C554873,2011-05-27,23099,13988,United Kingdom,-1,6.65,6.65
C554874,2011-05-27,22767,15615,United Kingdom,-1,9.95,9.95
C554905,2011-05-27,15044C,14191,United Kingdom,-1,2.95,2.95
C554905,2011-05-27,15044B,14191,United Kingdom,-1,2.95,2.95
C554905,2011-05-27,15044A,14191,United Kingdom,-1,2.95,2.95
C554905,2011-05-27,15058A,14191,United Kingdom,-2,7.95,15.9
C554925,2011-05-27,22197,17272,United Kingdom,-1,0.85,0.85
C554925,2011-05-27,21890,17272,United Kingdom,-1,3.25,3.25
C554926,2011-05-27,20975,16422,United Kingdom,-24,0.65,15.6
C554931,2011-05-27,21648,17841,United Kingdom,-1,1.25,1.25
C554931,2011-05-27,21670,17841,United Kingdom,-1,1.25,1.25
C554931,2011-05-27,21671,17841,United Kingdom,-1,1.25,1.25
C554931,2011-05-27,22682,17841,United Kingdom,-1,1.25,1.25
C554973,2011-05-27,23091,14976,United Kingdom,-4,6.25,25.0
C554983,2011-05-29,47590B,17152,United Kingdom,-20,4.65,93.0
C554983,2011-05-29,47590A,17152,United Kingdom,-20,4.65,93.0
C555006,2011-05-31,23301,13694,United Kingdom,-48,1.45,69.6
C555006,2011-05-31,23300,13694,United Kingdom,-96,1.45,139.2
C555013,2011-05-31,23112,12601,Germany,-1,7.5,7.5
C555014,2011-05-31,22055,13113,United Kingdom,-3,1.65,4.95
C555014,2011-05-31,15058B,13113,United Kingdom,-3,7.95,23.85
C555014,2011-05-31,15058A,13113,United Kingdom,-1,6.75,6.75
C555014,2011-05-31,22501,13113,United Kingdom,-52,8.5,442.0
C555046,2011-05-31,22859,12431,Australia,-6,1.65,9.9
C555054,2011-05-31,21843,14903,United Kingdom,-1,10.95,10.95
C555054,2011-05-31,22784,14903,United Kingdom,-1,4.95,4.95
C555054,2011-05-31,84947,14903,United Kingdom,-2,1.25,2.5
C555074,2011-05-31,23175,16837,United Kingdom,-1,3.25,3.25
C555100,2011-05-31,22848,12493,France,-1,16.95,16.95
C555105,2011-05-31,22726,17841,United Kingdom,-1,3.75,3.75
C555196,2011-06-01,85213,14606,United Kingdom,-1,0.85,0.85
C555196,2011-06-01,22507,14606,United Kingdom,-1,4.95,4.95
C555196,2011-06-01,20970,14606,United Kingdom,-1,3.75,3.75
C555197,2011-06-01,84978,17739,United Kingdom,-5,1.06,5.3
C555239,2011-06-01,22722,15039,United Kingdom,-1,3.95,3.95
C555244,2011-06-01,22796,12779,Poland,-4,9.95,39.8
C555244,2011-06-01,22061,12779,Poland,-1,9.95,9.95
C555244,2011-06-01,21929,12779,Poland,-2,2.08,4.16
C555246,2011-06-01,23108,13662,United Kingdom,-1,6.25,6.25
C555248,2011-06-01,23112,17682,United Kingdom,-2,7.5,15.0
C555252,2011-06-01,23110,12987,United Kingdom,-1,5.75,5.75
C555252,2011-06-01,22794,12987,United Kingdom,-1,7.95,7.95
C555253,2011-06-01,22699,17820,United Kingdom,-1,2.95,2.95
C555253,2011-06-01,23174,17820,United Kingdom,-1,4.15,4.15
C555254,2011-06-01,23175,14740,United Kingdom,-1,3.25,3.25
C555254,2011-06-01,23173,14740,United Kingdom,-1,9.95,9.95
C555254,2011-06-01,22698,14740,United Kingdom,-2,2.95,5.9
C555254,2011-06-01,22699,14740,United Kingdom,-2,2.95,5.9
C555255,2011-06-01,22423,17621,United Kingdom,-4,10.95,43.8
C555256,2011-06-01,22776,15955,United Kingdom,-1,9.95,9.95
C555258,2011-06-01,22839,12947,United Kingdom,-1,14.95,14.95
C555261,2011-06-01,22384,16873,United Kingdom,-1,1.65,1.65
C555262,2011-06-01,23298,12909,United Kingdom,-3,4.95,14.85
C555265,2011-06-01,23084,13599,United Kingdom,-1,2.08,2.08
C555267,2011-06-01,84836,16359,United Kingdom,-23,1.25,28.75
C555268,2011-06-01,22980,18257,United Kingdom,-5,1.65,8.25
