CustomerID,Country,FirstPurchase,LastPurchase,Orders,Revenue,RecencyDays,R,F,M,Segment
16844,United Kingdom,2010-05-06 09:16:00,2010-05-26 10:29:00,2.0,614.34,563.0,1.0,2.0,2.0,At Risk
16845,United Kingdom,2010-03-31 13:09:00,2010-03-31 13:09:00,1.0,253.88,618.0,1.0,1.0,1.0,Hibernating
16846,United Kingdom,2010-03-10 12:03:00,2011-10-20 13:55:00,3.0,842.41,50.0,3.0,3.0,2.0,Loyal
16847,United Kingdom,2010-03-31 13:32:00,2011-10-27 13:29:00,2.0,614.89,43.0,3.0,2.0,2.0,Recent / Promising
16848,United Kingdom,2010-10-03 11:01:00,2011-10-18 08:42:00,4.0,1411.62,53.0,3.0,3.0,3.0,Champions
16849,United Kingdom,2011-06-06 09:16:00,2011-06-06 09:16:00,1.0,124.57,187.0,2.0,1.0,1.0,Hibernating
16850,United Kingdom,2011-01-10 11:09:00,2011-01-10 11:09:00,1.0,332.41,334.0,2.0,1.0,1.0,Hibernating
16851,United Kingdom,2011-10-19 09:48:00,2011-12-05 13:32:00,3.0,342.45,4.0,4.0,3.0,2.0,Loyal
16852,United Kingdom,2011-06-16 15:49:00,2011-11-29 13:22:00,2.0,144.91,10.0,4.0,2.0,1.0,Recent / Promising
16854,United Kingdom,2010-03-09 14:32:00,2010-10-18 16:31:00,2.0,1408.96,417.0,1.0,2.0,3.0,At Risk
16855,United Kingdom,2011-10-27 16:31:00,2011-11-16 12:03:00,2.0,328.4,24.0,4.0,2.0,1.0,Recent / Promising
16856,United Kingdom,2010-09-23 13:11:00,2011-11-25 08:59:00,3.0,358.49,15.0,4.0,3.0,2.0,Loyal
16857,United Kingdom,2010-09-23 10:49:00,2010-09-23 10:49:00,1.0,352.8,443.0,1.0,1.0,2.0,Hibernating
16858,United Kingdom,2009-12-15 11:09:00,2010-12-06 09:52:00,10.0,4292.59,369.0,2.0,4.0,4.0,Loyal
16859,United Kingdom,2010-03-04 12:37:00,2011-07-18 12:19:00,7.0,1932.41,145.0,2.0,4.0,3.0,Loyal
16860,United Kingdom,2010-02-15 13:46:00,2010-09-13 10:05:00,3.0,1610.62,453.0,1.0,3.0,3.0,Loyal
16861,United Kingdom,2010-07-19 11:44:00,2011-10-11 09:05:00,5.0,946.59,60.0,3.0,3.0,3.0,Champions
16862,United Kingdom,2010-01-07 12:57:00,2010-06-10 13:05:00,4.0,662.33,547.0,1.0,3.0,2.0,Loyal
16863,United Kingdom,2010-10-26 10:03:00,2011-11-08 15:26:00,3.0,834.27,31.0,3.0,3.0,2.0,Loyal
16864,United Kingdom,2010-04-20 11:56:00,2010-10-01 16:16:00,2.0,409.25,434.0,1.0,2.0,2.0,At Risk
16865,United Kingdom,2010-11-03 11:34:00,2010-11-03 11:34:00,1.0,130.95,402.0,1.0,1.0,1.0,Hibernating
16866,United Kingdom,2011-07-01 12:34:00,2011-07-22 10:06:00,3.0,207.74,141.0,2.0,3.0,1.0,Loyal
16867,United Kingdom,2010-01-19 09:11:00,2010-01-19 09:11:00,1.0,76.74,690.0,1.0,1.0,1.0,Hibernating
16868,United Kingdom,2010-04-25 11:31:00,2010-11-10 13:17:00,3.0,384.56,394.0,1.0,3.0,2.0,Loyal
16869,United Kingdom,2011-06-17 13:01:00,2011-11-17 12:02:00,4.0,817.12,23.0,4.0,3.0,2.0,Loyal
16870,United Kingdom,2010-08-27 13:53:00,2010-08-27 13:53:00,1.0,450.16,469.0,1.0,1.0,2.0,Hibernating
16871,United Kingdom,2011-03-14 10:31:00,2011-11-17 19:27:00,6.0,2812.34,22.0,4.0,3.0,4.0,Champions
16872,United Kingdom,2010-09-02 17:36:00,2011-09-23 16:05:00,6.0,1213.13,77.0,3.0,3.0,3.0,Champions
16873,United Kingdom,2010-02-09 14:17:00,2011-12-05 12:05:00,12.0,14617.39,5.0,4.0,4.0,4.0,Champions
16874,United Kingdom,2010-11-25 13:08:00,2010-11-25 13:08:00,1.0,209.89,379.0,2.0,1.0,1.0,Hibernating
16875,United Kingdom,2010-01-05 09:16:00,2011-10-03 13:39:00,11.0,4234.53,67.0,3.0,4.0,4.0,Champions
16876,United Kingdom,2010-11-01 11:59:00,2010-11-01 11:59:00,1.0,136.01,404.0,1.0,1.0,1.0,Hibernating
16877,United Kingdom,2011-05-15 16:13:00,2011-11-27 13:47:00,6.0,846.62,12.0,4.0,3.0,2.0,Loyal
16878,United Kingdom,2011-09-16 17:39:00,2011-09-16 17:39:00,1.0,13.3,84.0,3.0,1.0,1.0,Recent / Promising
16880,United Kingdom,2010-08-03 13:54:00,2011-11-09 11:33:00,8.0,1813.21,31.0,3.0,4.0,3.0,Champions
16881,United Kingdom,2011-10-04 10:33:00,2011-10-04 10:33:00,1.0,432.0,67.0,3.0,1.0,2.0,Recent / Promising
16882,United Kingdom,2011-01-26 17:43:00,2011-10-04 10:42:00,3.0,705.12,67.0,3.0,3.0,2.0,Loyal
16883,United Kingdom,2009-12-04 12:07:00,2011-06-05 12:51:00,19.0,2246.06,187.0,2.0,4.0,4.0,Loyal
16884,United Kingdom,2010-05-18 12:00:00,2011-11-02 11:52:00,4.0,1070.97,38.0,3.0,3.0,3.0,Champions
16885,United Kingdom,2010-11-19 12:51:00,2011-11-24 13:40:00,4.0,683.35,15.0,4.0,3.0,2.0,Loyal
16886,United Kingdom,2010-09-09 15:08:00,2010-09-09 15:08:00,1.0,134.0,456.0,1.0,1.0,1.0,Hibernating
16887,United Kingdom,2009-12-01 13:41:00,2011-11-04 14:07:00,3.0,658.17,35.0,3.0,3.0,2.0,Loyal
16888,United Kingdom,2010-01-07 13:07:00,2010-11-04 12:39:00,3.0,434.2,401.0,1.0,3.0,2.0,Loyal
16889,United Kingdom,2010-05-23 10:46:00,2011-05-29 11:05:00,6.0,2526.65,195.0,2.0,3.0,4.0,Loyal
16890,United Kingdom,2010-05-06 16:27:00,2010-08-20 11:23:00,3.0,277.91,477.0,1.0,3.0,1.0,Loyal
16891,United Kingdom,2009-12-04 12:37:00,2011-12-08 11:15:00,11.0,1727.94,2.0,4.0,4.0,3.0,Champions
16892,United Kingdom,2009-12-08 14:20:00,2011-12-08 13:18:00,7.0,754.75,1.0,4.0,4.0,2.0,Loyal
16893,United Kingdom,2010-11-28 15:14:00,2010-12-08 12:06:00,2.0,249.47,367.0,2.0,2.0,1.0,Hibernating
16894,United Kingdom,2010-06-22 14:21:00,2010-07-25 15:43:00,3.0,1306.96,502.0,1.0,3.0,3.0,Loyal
16895,United Kingdom,2010-02-12 11:07:00,2011-10-06 12:15:00,5.0,1102.9,65.0,3.0,3.0,3.0,Champions
16896,United Kingdom,2010-06-02 15:40:00,2010-06-02 15:40:00,1.0,103.95,555.0,1.0,1.0,1.0,Hibernating
16897,United Kingdom,2011-01-30 11:52:00,2011-02-13 15:02:00,2.0,289.78,299.0,2.0,2.0,1.0,Hibernating
16898,United Kingdom,2010-05-12 12:18:00,2011-11-13 15:44:00,5.0,885.21,26.0,3.0,3.0,3.0,Champions
16899,United Kingdom,2010-11-07 15:00:00,2011-12-02 12:03:00,8.0,1695.77,8.0,4.0,4.0,3.0,Champions
16900,United Kingdom,2011-10-07 13:17:00,2011-11-23 10:32:00,3.0,882.16,17.0,4.0,3.0,3.0,Champions
16901,United Kingdom,2009-12-10 16:30:00,2009-12-10 16:30:00,1.0,204.26,729.0,1.0,1.0,1.0,Hibernating
16902,United Kingdom,2011-08-15 14:17:00,2011-08-15 14:17:00,1.0,1706.88,116.0,2.0,1.0,3.0,Hibernating
16903,United Kingdom,2010-10-20 14:42:00,2011-11-10 15:32:00,3.0,1041.75,29.0,3.0,3.0,3.0,Champions
16904,United Kingdom,2010-10-24 16:03:00,2011-12-05 13:10:00,20.0,4656.56,4.0,4.0,4.0,4.0,Champions
16905,United Kingdom,2009-12-10 20:04:00,2011-12-04 14:01:00,17.0,4704.27,5.0,4.0,4.0,4.0,Champions
16906,United Kingdom,2010-05-13 13:23:00,2011-09-19 11:49:00,7.0,1410.07,82.0,3.0,4.0,3.0,Champions
16907,United Kingdom,2010-07-01 17:30:00,2011-11-10 18:04:00,9.0,1470.89,29.0,3.0,4.0,3.0,Champions
16908,United Kingdom,2009-12-17 13:35:00,2009-12-17 13:35:00,1.0,252.59,722.0,1.0,1.0,1.0,Hibernating
16909,United Kingdom,2011-09-28 16:45:00,2011-09-28 16:45:00,1.0,379.14,72.0,3.0,1.0,2.0,Recent / Promising
16910,United Kingdom,2011-09-09 14:14:00,2011-12-05 12:51:00,8.0,1508.96,4.0,4.0,4.0,3.0,Champions
16911,United Kingdom,2010-02-16 16:12:00,2010-03-14 12:18:00,2.0,255.25,636.0,1.0,2.0,1.0,At Risk
16912,United Kingdom,2009-12-09 12:32:00,2011-11-11 12:18:00,15.0,4460.51,29.0,3.0,4.0,4.0,Champions
16913,United Kingdom,2010-02-26 12:06:00,2011-02-22 12:56:00,3.0,423.91,290.0,2.0,3.0,2.0,Loyal
16914,United Kingdom,2011-11-03 15:27:00,2011-11-03 15:27:00,1.0,183.76,36.0,3.0,1.0,1.0,Recent / Promising
16915,United Kingdom,2010-05-19 13:32:00,2011-11-30 16:39:00,11.0,1543.18,9.0,4.0,4.0,3.0,Champions
16916,United Kingdom,2010-10-20 12:56:00,2011-11-16 12:08:00,4.0,896.12,24.0,4.0,3.0,3.0,Champions
16917,United Kingdom,2010-03-17 15:24:00,2011-03-08 11:55:00,2.0,1851.88,277.0,2.0,2.0,3.0,Hibernating
16918,United Kingdom,2009-12-03 12:27:00,2011-10-21 12:50:00,16.0,3206.54,50.0,3.0,4.0,4.0,Champions
16919,United Kingdom,2010-08-19 15:28:00,2011-07-06 13:35:00,24.0,4909.66,156.0,2.0,4.0,4.0,Loyal
16920,United Kingdom,2010-10-24 14:07:00,2010-10-24 14:07:00,1.0,355.45,411.0,1.0,1.0,2.0,Hibernating
16921,United Kingdom,2010-04-18 15:34:00,2011-10-09 16:22:00,3.0,409.21,61.0,3.0,3.0,2.0,Loyal
16922,United Kingdom,2010-05-16 11:24:00,2010-05-16 11:24:00,1.0,611.08,573.0,1.0,1.0,2.0,Hibernating
16923,United Kingdom,2010-01-31 11:14:00,2011-11-27 13:00:00,32.0,13157.13,12.0,4.0,4.0,4.0,Champions
16924,United Kingdom,2011-09-16 12:54:00,2011-11-18 12:53:00,3.0,829.89,21.0,4.0,3.0,2.0,Loyal
16925,United Kingdom,2010-06-17 15:03:00,2010-06-17 15:03:00,1.0,125.65,540.0,1.0,1.0,1.0,Hibernating
16926,United Kingdom,2010-07-01 12:57:00,2010-12-03 13:42:00,5.0,1169.61,371.0,2.0,3.0,3.0,Loyal
16927,United Kingdom,2010-12-13 11:57:00,2011-08-16 11:10:00,3.0,543.05,116.0,2.0,3.0,2.0,Loyal
16928,United Kingdom,2010-02-03 12:30:00,2011-09-20 15:10:00,26.0,3798.08,80.0,3.0,4.0,4.0,Champions
16929,United Kingdom,2011-07-07 12:39:00,2011-12-06 08:37:00,7.0,1295.39,4.0,4.0,4.0,3.0,Champions
16930,United Kingdom,2011-10-02 14:25:00,2011-11-13 16:13:00,3.0,378.89,26.0,3.0,3.0,2.0,Loyal
16931,United Kingdom,2010-11-07 13:24:00,2011-12-04 13:15:00,23.0,5032.22,5.0,4.0,4.0,4.0,Champions
16932,United Kingdom,2010-05-17 14:15:00,2011-10-17 14:12:00,3.0,412.55,53.0,3.0,3.0,2.0,Loyal
16933,United Kingdom,2009-12-09 15:03:00,2011-12-08 12:54:00,9.0,3099.3,1.0,4.0,4.0,4.0,Champions
16934,United Kingdom,2010-03-28 12:43:00,2011-10-16 12:40:00,6.0,2083.14,55.0,3.0,3.0,3.0,Champions
16935,United Kingdom,2010-10-14 13:09:00,2010-11-23 09:16:00,3.0,530.86,382.0,1.0,3.0,2.0,Loyal
16936,United Kingdom,2010-11-19 11:54:00,2011-11-14 11:04:00,2.0,548.29,26.0,3.0,2.0,2.0,Recent / Promising
16937,United Kingdom,2010-07-28 17:56:00,2010-07-28 17:56:00,1.0,196.25,499.0,1.0,1.0,1.0,Hibernating
16938,United Kingdom,2010-02-17 14:47:00,2011-12-01 10:20:00,9.0,6162.11,9.0,4.0,4.0,4.0,Champions
16939,United Kingdom,2010-02-28 13:33:00,2010-08-08 12:24:00,3.0,433.85,489.0,1.0,3.0,2.0,Loyal
16940,United Kingdom,2009-12-08 13:08:00,2011-10-18 13:15:00,8.0,6427.66,52.0,3.0,4.0,4.0,Champions
16941,United Kingdom,2010-04-07 11:13:00,2010-04-07 11:13:00,1.0,33.0,612.0,1.0,1.0,1.0,Hibernating
16942,United Kingdom,2011-04-26 11:59:00,2011-11-27 12:40:00,9.0,1904.99,13.0,4.0,4.0,3.0,Champions
16943,United Kingdom,2011-01-25 14:00:00,2011-05-12 11:57:00,3.0,816.73,212.0,2.0,3.0,2.0,Loyal
16944,United Kingdom,2010-04-09 11:03:00,2010-04-09 11:03:00,1.0,101.36,610.0,1.0,1.0,1.0,Hibernating
16945,United Kingdom,2009-12-09 11:33:00,2011-11-18 11:39:00,33.0,8548.16,22.0,4.0,4.0,4.0,Champions
16946,United Kingdom,2010-03-02 10:49:00,2010-11-21 14:06:00,5.0,1222.04,383.0,1.0,3.0,3.0,Loyal
16947,United Kingdom,2010-03-03 10:54:00,2011-04-18 09:38:00,4.0,946.71,236.0,2.0,3.0,3.0,Loyal
16948,United Kingdom,2010-02-21 13:48:00,2011-07-24 12:46:00,7.0,868.77,139.0,2.0,4.0,3.0,Loyal
16949,United Kingdom,2011-01-27 12:11:00,2011-12-06 11:07:00,6.0,1286.27,4.0,4.0,3.0,3.0,Champions
16950,United Kingdom,2010-01-24 11:26:00,2011-10-14 09:06:00,10.0,3533.77,57.0,3.0,4.0,4.0,Champions
16951,United Kingdom,2011-02-08 14:58:00,2011-07-28 12:05:00,3.0,1277.75,135.0,2.0,3.0,3.0,Loyal
16952,United Kingdom,2009-12-11 13:52:00,2011-08-22 13:03:00,5.0,795.83,109.0,2.0,3.0,2.0,Loyal
16953,United Kingdom,2011-11-09 15:54:00,2011-11-09 15:54:00,1.0,20.8,30.0,3.0,1.0,1.0,Recent / Promising
16954,United Kingdom,2010-01-18 14:49:00,2011-12-09 09:46:00,20.0,6081.88,1.0,4.0,4.0,4.0,Champions
16955,United Kingdom,2010-01-31 11:38:00,2011-06-08 10:36:00,6.0,1120.31,185.0,2.0,3.0,3.0,Loyal
16956,United Kingdom,2011-11-22 08:56:00,2011-11-22 08:56:00,1.0,308.74,18.0,4.0,1.0,1.0,Recent / Promising
16957,United Kingdom,2011-03-03 09:25:00,2011-04-14 13:56:00,2.0,416.64,239.0,2.0,2.0,2.0,Hibernating
16958,United Kingdom,2010-09-30 14:25:00,2010-09-30 14:25:00,1.0,778.49,435.0,1.0,1.0,2.0,Hibernating
16959,United Kingdom,2011-09-13 15:03:00,2011-09-13 15:03:00,1.0,117.35,87.0,3.0,1.0,1.0,Recent / Promising
16960,United Kingdom,2010-03-02 13:36:00,2011-11-01 11:35:00,8.0,1988.93,39.0,3.0,4.0,3.0,Champions
16961,United Kingdom,2010-06-25 14:36:00,2011-08-15 13:46:00,3.0,794.56,116.0,2.0,3.0,2.0,Loyal
16962,United Kingdom,2010-10-26 11:36:00,2010-10-26 11:36:00,1.0,251.04,410.0,1.0,1.0,1.0,Hibernating
16963,United Kingdom,2011-06-05 13:48:00,2011-06-05 13:48:00,1.0,110.55,187.0,2.0,1.0,1.0,Hibernating
16964,United Kingdom,2009-12-06 12:51:00,2009-12-06 12:53:00,2.0,207.85,733.0,1.0,2.0,1.0,At Risk
16965,United Kingdom,2011-04-27 12:08:00,2011-04-27 12:08:00,1.0,192.07,227.0,2.0,1.0,1.0,Hibernating
16966,United Kingdom,2011-04-13 14:17:00,2011-12-01 13:40:00,7.0,2154.97,8.0,4.0,4.0,3.0,Champions
16967,United Kingdom,2011-06-03 14:24:00,2011-06-03 14:24:00,1.0,319.02,189.0,2.0,1.0,1.0,Hibernating
16968,United Kingdom,2011-08-24 10:51:00,2011-12-05 15:02:00,2.0,439.43,4.0,4.0,2.0,2.0,Recent / Promising
16969,United Kingdom,2011-06-01 12:10:00,2011-10-31 13:12:00,3.0,650.41,39.0,3.0,3.0,2.0,Loyal
16970,United Kingdom,2010-03-23 13:50:00,2010-03-23 13:50:00,1.0,71.4,626.0,1.0,1.0,1.0,Hibernating
16971,United Kingdom,2011-11-01 15:06:00,2011-11-01 15:06:00,1.0,357.21,38.0,3.0,1.0,2.0,Recent / Promising
16972,United Kingdom,2010-09-09 11:20:00,2010-11-22 10:59:00,2.0,749.0,383.0,1.0,2.0,2.0,At Risk
16973,United Kingdom,2010-11-18 13:56:00,2010-11-18 13:56:00,1.0,127.0,386.0,1.0,1.0,1.0,Hibernating
16974,United Kingdom,2010-05-24 10:43:00,2010-07-05 10:18:00,2.0,365.5,523.0,1.0,2.0,2.0,At Risk
16975,United Kingdom,2010-07-22 11:38:00,2010-10-12 17:53:00,3.0,926.12,423.0,1.0,3.0,3.0,Loyal
16976,United Kingdom,2011-03-17 16:33:00,2011-03-17 16:33:00,1.0,251.52,267.0,2.0,1.0,1.0,Hibernating
16977,United Kingdom,2010-03-18 11:06:00,2010-11-09 13:17:00,4.0,496.0,395.0,1.0,3.0,2.0,Loyal
16978,United Kingdom,2010-02-11 16:27:00,2011-09-23 12:50:00,3.0,768.88,78.0,3.0,3.0,2.0,Loyal
16979,United Kingdom,2010-09-15 14:30:00,2011-12-06 12:21:00,9.0,2859.74,4.0,4.0,4.0,4.0,Champions
16980,United Kingdom,2010-10-07 14:05:00,2011-03-29 16:36:00,3.0,1422.83,255.0,2.0,3.0,3.0,Loyal
16982,United Kingdom,2011-10-10 12:28:00,2011-10-10 12:28:00,1.0,384.06,61.0,3.0,1.0,2.0,Recent / Promising
16983,United Kingdom,2010-09-19 12:38:00,2011-11-27 12:10:00,11.0,3490.53,13.0,4.0,4.0,4.0,Champions
16984,United Kingdom,2010-03-07 15:34:00,2011-09-12 13:43:00,9.0,10350.53,88.0,3.0,4.0,4.0,Champions
16985,United Kingdom,2009-12-10 13:34:00,2011-11-22 13:33:00,23.0,10923.16,17.0,4.0,4.0,4.0,Champions
16986,United Kingdom,2010-02-04 14:46:00,2011-11-10 11:55:00,11.0,4888.75,30.0,3.0,4.0,4.0,Champions
16987,United Kingdom,2009-12-02 14:34:00,2011-12-06 17:26:00,11.0,2499.45,3.0,4.0,4.0,4.0,Champions
16988,United Kingdom,2010-11-25 09:22:00,2011-12-04 16:02:00,2.0,382.67,5.0,4.0,2.0,2.0,Recent / Promising
16989,United Kingdom,2011-07-12 09:11:00,2011-12-02 16:39:00,6.0,1133.25,7.0,4.0,3.0,3.0,Champions
16990,United Kingdom,2010-10-13 11:42:00,2011-05-05 08:30:00,2.0,344.0,219.0,2.0,2.0,2.0,Hibernating
16991,United Kingdom,2010-10-14 14:08:00,2010-10-14 14:08:00,1.0,1041.21,421.0,1.0,1.0,3.0,Hibernating
16992,United Kingdom,2010-02-11 12:36:00,2011-11-29 11:50:00,13.0,5476.5,11.0,4.0,4.0,4.0,Champions
16993,United Kingdom,2010-05-12 13:55:00,2010-09-02 12:16:00,2.0,1950.95,464.0,1.0,2.0,3.0,At Risk
16996,United Kingdom,2010-10-18 12:24:00,2011-11-09 16:43:00,9.0,2123.61,30.0,3.0,4.0,3.0,Champions
16997,United Kingdom,2011-01-18 11:51:00,2011-02-24 17:28:00,3.0,702.0,288.0,2.0,3.0,2.0,Loyal
16998,United Kingdom,2010-09-21 14:39:00,2011-07-13 09:44:00,5.0,402.0,150.0,2.0,3.0,2.0,Loyal
16999,United Kingdom,2011-09-26 15:43:00,2011-11-16 13:53:00,2.0,484.82,23.0,4.0,2.0,2.0,Recent / Promising
17000,United Kingdom,2010-10-27 14:16:00,2010-11-08 13:35:00,2.0,406.3,396.0,1.0,2.0,2.0,At Risk
17001,United Kingdom,2010-03-25 12:41:00,2011-12-09 09:38:00,19.0,6640.8,1.0,4.0,4.0,4.0,Champions
17002,United Kingdom,2010-03-08 15:46:00,2011-09-15 12:40:00,7.0,2571.55,86.0,3.0,4.0,4.0,Champions
17003,United Kingdom,2010-05-10 11:20:00,2010-11-02 13:15:00,4.0,828.21,402.0,1.0,3.0,2.0,Loyal
17004,United Kingdom,2010-10-11 15:43:00,2011-10-24 14:25:00,4.0,2324.36,46.0,3.0,3.0,4.0,Champions
17005,United Kingdom,2010-04-30 10:55:00,2010-08-26 10:57:00,2.0,622.36,471.0,1.0,2.0,2.0,At Risk
17006,United Kingdom,2010-03-05 13:33:00,2011-12-05 12:09:00,8.0,1635.27,5.0,4.0,4.0,3.0,Champions
17007,United Kingdom,2010-09-28 13:51:00,2011-10-20 10:47:00,7.0,1120.1,51.0,3.0,4.0,3.0,Champions
17008,United Kingdom,2010-10-06 15:19:00,2010-10-06 15:19:00,1.0,81.36,429.0,1.0,1.0,1.0,Hibernating
17009,United Kingdom,2010-06-06 16:01:00,2010-06-06 16:01:00,1.0,242.06,551.0,1.0,1.0,1.0,Hibernating
17010,United Kingdom,2011-11-21 14:49:00,2011-11-21 14:49:00,1.0,195.36,18.0,4.0,1.0,1.0,Recent / Promising
17011,United Kingdom,2010-02-26 09:47:00,2011-11-09 13:30:00,3.0,671.7,30.0,3.0,3.0,2.0,Loyal
17012,United Kingdom,2009-12-14 17:34:00,2009-12-14 17:34:00,1.0,360.61,725.0,1.0,1.0,2.0,Hibernating
17014,United Kingdom,2011-10-04 11:36:00,2011-12-01 14:09:00,3.0,583.43,8.0,4.0,3.0,2.0,Loyal
17015,United Kingdom,2011-06-07 13:19:00,2011-11-11 10:45:00,3.0,1838.61,29.0,3.0,3.0,3.0,Champions
17016,United Kingdom,2010-05-12 12:32:00,2010-05-12 12:32:00,1.0,552.4,577.0,1.0,1.0,2.0,Hibernating
17017,United Kingdom,2009-12-03 13:22:00,2011-12-07 09:32:00,29.0,12576.99,3.0,4.0,4.0,4.0,Champions
17018,United Kingdom,2009-12-05 10:27:00,2011-10-30 11:42:00,6.0,2287.7,41.0,3.0,3.0,4.0,Champions
17019,United Kingdom,2009-12-02 11:52:00,2011-11-28 13:06:00,11.0,3586.99,11.0,4.0,4.0,4.0,Champions
17020,United Kingdom,2010-03-03 12:27:00,2010-06-15 13:06:00,2.0,935.62,542.0,1.0,2.0,3.0,At Risk
17021,United Kingdom,2010-04-29 20:05:00,2010-09-23 20:01:00,6.0,1182.22,442.0,1.0,3.0,3.0,Loyal
17022,United Kingdom,2010-10-03 10:27:00,2011-11-08 17:09:00,2.0,260.0,31.0,3.0,2.0,1.0,Recent / Promising
17023,United Kingdom,2010-01-11 15:09:00,2010-10-18 15:37:00,3.0,800.18,417.0,1.0,3.0,2.0,Loyal
17024,United Kingdom,2011-07-05 09:31:00,2011-10-25 13:47:00,3.0,95.85,45.0,3.0,3.0,1.0,Loyal
17025,United Kingdom,2010-03-08 13:37:00,2011-10-10 09:06:00,5.0,1349.67,61.0,3.0,3.0,3.0,Champions
17026,United Kingdom,2010-10-18 15:22:00,2011-06-07 14:28:00,3.0,175.83,185.0,2.0,3.0,1.0,Loyal
17027,United Kingdom,2009-12-10 12:10:00,2011-09-22 12:24:00,9.0,1310.63,79.0,3.0,4.0,3.0,Champions
17028,United Kingdom,2009-12-18 14:28:00,2010-05-07 15:33:00,3.0,1593.83,581.0,1.0,3.0,3.0,Loyal
17029,United Kingdom,2010-02-14 10:19:00,2011-08-21 11:06:00,7.0,2137.3,111.0,2.0,4.0,3.0,Loyal
17030,United Kingdom,2011-10-07 08:49:00,2011-10-07 08:49:00,1.0,146.87,64.0,3.0,1.0,1.0,Recent / Promising
17031,United Kingdom,2010-05-07 14:52:00,2011-11-28 10:23:00,6.0,2773.85,12.0,4.0,3.0,4.0,Champions
17032,United Kingdom,2009-12-10 15:36:00,2010-04-15 14:14:00,5.0,2896.69,603.0,1.0,3.0,4.0,Loyal
17033,United Kingdom,2010-11-07 12:55:00,2011-09-14 14:34:00,4.0,1332.79,86.0,3.0,3.0,3.0,Champions
17034,United Kingdom,2010-07-14 12:55:00,2011-11-23 15:14:00,5.0,1276.42,16.0,4.0,3.0,3.0,Champions
17035,United Kingdom,2009-12-03 10:37:00,2011-04-08 11:23:00,4.0,613.59,246.0,2.0,3.0,2.0,Loyal
17036,United Kingdom,2010-11-21 14:26:00,2010-11-21 14:26:00,1.0,176.9,383.0,1.0,1.0,1.0,Hibernating
17037,United Kingdom,2011-09-13 12:49:00,2011-09-13 12:49:00,1.0,1267.32,88.0,3.0,1.0,3.0,Recent / Promising
17038,United Kingdom,2010-10-20 16:04:00,2011-11-09 13:50:00,2.0,743.17,30.0,3.0,2.0,2.0,Recent / Promising
17039,United Kingdom,2010-04-14 12:56:00,2010-04-14 12:56:00,1.0,1954.99,604.0,1.0,1.0,3.0,Hibernating
17040,United Kingdom,2010-06-07 15:08:00,2011-07-25 10:19:00,2.0,463.25,138.0,2.0,2.0,2.0,Hibernating
17041,United Kingdom,2010-04-18 14:25:00,2011-11-13 11:21:00,6.0,1655.2,27.0,3.0,3.0,3.0,Champions
17042,United Kingdom,2011-04-06 14:53:00,2011-12-07 12:26:00,5.0,1036.58,3.0,4.0,3.0,3.0,Champions
17043,United Kingdom,2009-12-09 15:20:00,2011-11-07 15:33:00,8.0,2593.65,32.0,3.0,4.0,4.0,Champions
17044,United Kingdom,2009-12-07 12:25:00,2011-11-14 14:28:00,12.0,11962.3,25.0,4.0,4.0,4.0,Champions
17045,United Kingdom,2010-10-06 14:52:00,2011-08-18 17:09:00,5.0,827.68,113.0,2.0,3.0,2.0,Loyal
17046,United Kingdom,2010-03-29 13:46:00,2011-07-05 14:24:00,5.0,1906.07,157.0,2.0,3.0,3.0,Loyal
17047,United Kingdom,2009-12-08 08:48:00,2011-09-15 13:27:00,6.0,2289.23,85.0,3.0,3.0,4.0,Champions
17048,United Kingdom,2010-01-18 13:55:00,2011-08-14 11:49:00,7.0,2071.68,118.0,2.0,4.0,3.0,Loyal
17049,United Kingdom,2010-03-04 10:23:00,2011-12-07 10:48:00,19.0,9942.53,3.0,4.0,4.0,4.0,Champions
17050,United Kingdom,2010-01-26 14:54:00,2011-09-04 13:48:00,10.0,4348.46,96.0,2.0,4.0,4.0,Loyal
17051,United Kingdom,2010-03-21 14:55:00,2011-05-29 14:13:00,4.0,706.49,194.0,2.0,3.0,2.0,Loyal
17052,United Kingdom,2011-11-11 14:50:00,2011-11-11 14:50:00,1.0,399.09,28.0,3.0,1.0,2.0,Recent / Promising
17053,United Kingdom,2011-08-01 10:23:00,2011-08-01 10:23:00,1.0,498.48,131.0,2.0,1.0,2.0,Hibernating
17054,United Kingdom,2011-04-08 13:14:00,2011-11-11 12:56:00,5.0,1356.33,28.0,3.0,3.0,3.0,Champions
17055,United Kingdom,2010-09-20 12:21:00,2010-09-20 12:21:00,1.0,232.85,446.0,1.0,1.0,1.0,Hibernating
17056,United Kingdom,2009-12-01 12:55:00,2009-12-01 12:55:00,1.0,128.6,738.0,1.0,1.0,1.0,Hibernating
17057,United Kingdom,2010-04-22 19:21:00,2010-04-22 19:21:00,1.0,288.79,596.0,1.0,1.0,1.0,Hibernating
17058,United Kingdom,2011-04-14 09:18:00,2011-09-19 10:13:00,3.0,1179.89,82.0,3.0,3.0,3.0,Champions
17059,United Kingdom,2010-01-26 14:43:00,2011-11-10 12:27:00,9.0,4864.57,30.0,3.0,4.0,4.0,Champions
17060,United Kingdom,2011-03-18 13:27:00,2011-03-18 13:27:00,1.0,234.24,266.0,2.0,1.0,1.0,Hibernating
17061,United Kingdom,2011-04-21 13:29:00,2011-09-27 11:24:00,11.0,5232.23,74.0,3.0,4.0,4.0,Champions
